Unnamed: 0,Name,Age,Sex,Personal effects,ID_MP,ID_FC,FC,FC Age,FC Age Minimum,FC Age Maximum,FC Age Category,FC estimate Biological Sex,FC (point estimate) height,FC height min estimated,FC height max estimated,FC Recovery Location,FC Estimated Date of Death/Burial,FC Recovery Date,biolsex_score,age_v1_score,age_v2_score,Final Score T1,Final Score T2
5,"795,0000",30,Female,1.0,MP-6,FC-498,"660,0000",27,25,40,Adult,Probable Male,163.0,153.0,173.0,Geneve,,31/12/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-889,"400,0000",61,45,120,Adult,Probable Male,178.0,164.0,192.0,Vaud,,05/08/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-817,"636,0000",54,45,120,Adult,Probable Male,175.0,159.0,191.0,Uri,,12/05/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-841,"407,0000",56,45,120,Adult,Probable Male,176.0,162.0,190.0,Vaud,,15/11/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-842,"537,0000",56,45,120,Adult,Probable Male,176.0,165.0,187.0,Vaud,,11/06/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-843,"689,0000",57,45,120,Adult,Probable Male,176.0,161.0,191.0,Appenzell,,02/06/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-845,"716,0000",57,45,120,Adult,Probable Male,176.0,162.0,190.0,Bern,,27/07/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-776,"844,0000",51,45,120,Adult,Probable Male,174.0,158.0,190.0,Jura,30/11/2021,27/12/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-784,"500,0000",52,45,120,Adult,Probable Male,174.0,158.0,190.0,Appenzell,04/01/2022,02/09/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-786,"931,0000",52,45,120,Adult,Probable Male,174.0,165.0,183.0,Bern,,28/09/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-797,"630,0000",53,45,120,Adult,Probable Male,174.0,165.0,183.0,Appenzell,,15/12/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-836,"863,0000",56,45,120,Adult,Probable Male,176.0,171.0,181.0,Schwyz,,21/05/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-861,"499,0000",58,45,120,Adult,Probable Male,176.0,164.0,188.0,Zug,,27/05/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-583,"421,0000",33,25,40,Adult,Probable Male,165.0,155.0,175.0,Zurich,,17/07/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-581,"404,0000",33,25,40,Adult,Probable Male,165.0,150.0,180.0,Zug,,23/10/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-834,"546,0000",56,45,120,Adult,Probable Male,176.0,168.0,184.0,Neuchatel,,12/02/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-882,"861,0000",60,45,120,Adult,Probable Male,177.0,171.0,183.0,Ticino,,23/01/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-883,"604,0000",60,45,120,Adult,Probable Male,177.0,166.0,188.0,Uri,,11/07/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-884,"862,0000",60,45,120,Adult,Probable Male,177.0,170.0,184.0,Valais,,14/07/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-840,"876,0000",56,45,120,Adult,Probable Male,176.0,169.0,183.0,Uri,,24/08/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-833,"670,0000",56,45,120,Adult,Probable Male,176.0,168.0,184.0,Basel,,09/11/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-772,"737,0000",51,45,120,Adult,Probable Male,174.0,163.0,185.0,Fribourg,19/11/2021,05/06/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-824,"727,0000",55,45,120,Adult,Probable Male,176.0,169.0,183.0,Glarus,,11/12/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-866,"501,0000",59,45,120,Adult,Probable Male,177.0,168.0,186.0,Obwalden,,16/04/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-847,"633,0000",57,45,120,Adult,Probable Male,176.0,169.0,183.0,Jura,,27/08/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-783,"695,0000",51,45,120,Adult,Probable Male,174.0,169.0,179.0,Zurich,17/11/2021,03/12/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-846,"580,0000",57,45,120,Adult,Probable Male,176.0,165.0,187.0,Geneve,,23/01/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-844,"705,0000",57,45,120,Adult,Probable Male,176.0,171.0,181.0,Basel,,08/06/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-778,"607,0000",51,45,120,Adult,Probable Male,174.0,166.0,182.0,Solothurn,31/08/2021,28/11/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-823,"650,0000",55,45,120,Adult,Probable Male,176.0,171.0,181.0,Geneve,,27/02/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-825,"567,0000",55,45,120,Adult,Probable Male,175.0,159.0,191.0,Nidwalden,,30/07/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-781,"579,0000",51,45,120,Adult,Probable Male,174.0,167.0,181.0,Valais,12/08/2021,08/07/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-826,"575,0000",55,45,120,Adult,Probable Male,175.0,161.0,189.0,Nidwalden,,12/09/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-827,"632,0000",55,45,120,Adult,Probable Male,175.0,170.0,180.0,Nidwalden,,02/07/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-828,"600,0000",55,45,120,Adult,Probable Male,175.0,160.0,190.0,Solothurn,,03/03/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-830,"502,0000",55,45,120,Adult,Probable Male,175.0,169.0,181.0,Uri,,17/04/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-523,"477,0000",30,25,40,Adult,Probable Male,164.0,157.0,171.0,Fribourg,24/02/2022,30/12/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-831,"454,0000",55,45,120,Adult,Probable Male,175.0,159.0,191.0,Zug,,27/06/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-832,"738,0000",55,45,120,Adult,Probable Male,176.0,168.0,184.0,Zurich,,27/11/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-734,"429,0000",46,30,65,Adult,Probable Male,172.0,166.0,178.0,Uri,17/08/2021,13/03/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-773,"558,0000",51,45,120,Adult,Probable Male,174.0,162.0,186.0,Glarus,04/08/2021,28/12/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-890,"696,0000",61,45,120,Adult,Probable Male,178.0,162.0,194.0,Vaud,,29/11/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-562,"700,0000",33,25,40,Adult,Probable Male,165.0,152.0,178.0,Basel,,11/03/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-553,"481,0000",32,25,40,Adult,Probable Male,165.0,160.0,170.0,Fribourg,,09/07/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-556,"492,0000",32,25,40,Adult,Probable Male,165.0,158.0,172.0,Thurgau,,07/11/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-557,"494,0000",32,25,40,Adult,Probable Male,165.0,160.0,170.0,Ticino,,26/08/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-558,"530,0000",32,25,40,Adult,Probable Male,165.0,160.0,170.0,Ticino,,05/05/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-930,"921,0000",65,45,120,Elderly,Probable Male,181.0,166.0,196.0,Aargau,18/01/2022,06/01/2022,0.0285,1.2798651031492065e-12,10650.368925931336,3.647615543975239e-14,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-736,"559,0000",46,30,65,Adult,Probable Male,172.0,156.0,188.0,Valais,30/11/2021,04/05/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-560,"540,0000",33,25,40,Adult,Probable Male,165.0,151.0,179.0,Appenzell,,05/01/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-552,"527,0000",32,25,40,Adult,Probable Male,165.0,158.0,172.0,Bern,,03/08/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-550,"574,0000",31,25,40,Adult,Probable Male,164.0,155.0,173.0,Vaud,,26/12/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-495,"872,0000",26,23,30,Adult,Probable Male,163.0,149.0,177.0,Thurgau,,29/12/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-871,"845,0000",59,45,120,Adult,Probable Male,177.0,166.0,188.0,Zug,,19/12/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-873,"706,0000",60,45,120,Adult,Probable Male,177.0,162.0,192.0,Basel,,18/02/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-897,"582,0000",62,45,120,Adult,Probable Male,178.0,164.0,192.0,Schwyz,,24/02/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-896,"535,0000",62,45,120,Adult,Probable Male,178.0,168.0,188.0,Schaffhausen,,10/01/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-895,"686,0000",62,45,120,Adult,Probable Male,178.0,164.0,192.0,Obwalden,,06/08/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-892,"867,0000",61,45,120,Adult,Probable Male,178.0,171.0,185.0,Zurich,,17/07/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-551,"484,0000",32,25,40,Adult,Probable Male,165.0,153.0,177.0,Appenzell,,02/08/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-549,"566,0000",31,25,40,Adult,Probable Male,164.0,156.0,172.0,Valais,,15/03/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-774,"597,0000",51,45,120,Adult,Probable Male,174.0,169.0,179.0,Jura,17/08/2021,01/12/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-697,"676,0000",43,30,65,Adult,Probable Male,170.0,159.0,181.0,Schaffhausen,,07/06/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-775,"626,0000",51,45,120,Adult,Probable Male,174.0,160.0,188.0,Jura,23/09/2021,12/05/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-737,"416,0000",46,30,65,Adult,Probable Male,172.0,159.0,185.0,Zurich,12/08/2021,28/05/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-735,"465,0000",46,30,65,Adult,Probable Male,172.0,165.0,179.0,Uri,31/08/2021,05/06/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-588,"426,0000",34,25,40,Adult,Probable Male,166.0,155.0,177.0,Thurgau,23/09/2021,07/04/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-690,"711,0000",43,30,65,Adult,Probable Male,170.0,163.0,177.0,Geneve,,03/12/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-691,"699,0000",43,30,65,Adult,Probable Male,170.0,161.0,179.0,Glarus,,09/12/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-693,"609,0000",43,30,65,Adult,Probable Male,170.0,163.0,177.0,Graubunden,,26/08/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-700,"691,0000",43,30,65,Adult,Probable Male,170.0,159.0,181.0,St Gallen,,29/08/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-548,"916,0000",31,25,40,Adult,Probable Male,165.0,156.0,174.0,Uri,,27/03/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-703,"511,0000",43,30,65,Adult,Probable Male,170.0,157.0,183.0,Zurich,,07/01/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-705,"726,0000",44,30,65,Adult,Probable Male,171.0,162.0,180.0,Bern,,23/08/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-777,"545,0000",51,45,120,Adult,Probable Male,174.0,164.0,184.0,Schwyz,28/07/2021,19/04/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-499,"710,0000",27,25,40,Adult,Probable Male,163.0,156.0,170.0,Jura,,21/05/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-544,"918,0000",31,25,40,Adult,Probable Male,165.0,154.0,176.0,Schaffhausen,,18/06/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-546,"843,0000",31,25,40,Adult,Probable Male,165.0,153.0,177.0,Ticino,,06/09/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-547,"643,0000",31,25,40,Adult,Probable Male,164.0,152.0,176.0,Uri,,10/02/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-524,"709,0000",30,25,40,Adult,Probable Male,164.0,148.0,180.0,Fribourg,,02/03/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-739,"420,0000",47,30,65,Adult,Probable Male,172.0,158.0,186.0,Graubunden,21/03/2022,03/05/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-521,"433,0000",30,25,40,Adult,Probable Male,164.0,152.0,176.0,Basel,18/01/2022,22/06/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-519,"714,0000",29,25,40,Adult,Probable Male,164.0,151.0,177.0,Solothurn,30/11/2021,25/09/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-732,"409,0000",46,30,65,Adult,Probable Male,172.0,162.0,182.0,Graubunden,04/08/2021,11/05/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-711,"443,0000",44,30,65,Adult,Probable Male,171.0,165.0,177.0,Thurgau,,15/05/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-710,"584,0000",44,30,65,Adult,Probable Male,171.0,166.0,176.0,Solothurn,,21/11/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-244,"293,0000",15,11,19,Adolescent,Probable Male,150.0,138.0,162.0,Glarus,,07/12/2021,0.0285,0.008165864685068388,10650.368925931336,0.00023272714352444906,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-250,"312,0000",15,11,19,Adolescent,Probable Male,151.0,139.0,163.0,Neuchatel,,16/07/2021,0.0285,0.008165864685068388,10650.368925931336,0.00023272714352444906,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-252,"286,0000",15,11,19,Adolescent,Probable Male,150.0,138.0,162.0,Obwalden,,22/09/2021,0.0285,0.008165864685068388,10650.368925931336,0.00023272714352444906,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-533,"638,0000",30,25,40,Adult,Probable Male,164.0,158.0,170.0,Zug,28/04/2022,10/05/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-532,"448,0000",30,25,40,Adult,Probable Male,164.0,157.0,171.0,Valais,21/02/2022,06/04/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-744,"410,0000",47,30,65,Adult,Probable Male,172.0,163.0,181.0,Solothurn,24/02/2022,13/04/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-745,"523,0000",47,30,65,Adult,Probable Male,172.0,166.0,178.0,Uri,14/04/2022,14/04/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-747,"440,0000",48,30,65,Adult,Probable Male,173.0,160.0,186.0,Aargau,,04/06/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-748,"498,0000",48,30,65,Adult,Probable Male,173.0,168.0,178.0,Basel,,19/12/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-749,"631,0000",48,30,65,Adult,Probable Male,173.0,158.0,188.0,Obwalden,,22/09/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-750,"616,0000",48,30,65,Adult,Probable Male,173.0,167.0,179.0,Schwyz,,31/08/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-743,"854,0000",47,30,65,Adult,Probable Male,173.0,164.0,182.0,Schwyz,,03/03/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-730,"483,0000",46,30,65,Adult,Probable Male,172.0,166.0,178.0,Geneve,17/11/2021,08/08/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-753,"589,0000",48,30,65,Adult,Probable Male,173.0,168.0,178.0,Uri,,20/10/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-756,"518,0000",49,30,65,Adult,Probable Male,173.0,167.0,179.0,Fribourg,,18/09/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-757,"605,0000",49,30,65,Adult,Probable Male,173.0,165.0,181.0,Graubunden,,11/05/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-253,"307,0000",15,11,19,Adolescent,Probable Male,151.0,145.0,157.0,Obwalden,,28/06/2021,0.0285,0.008165864685068388,10650.368925931336,0.00023272714352444906,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-758,"917,0000",49,30,65,Adult,Probable Male,173.0,168.0,178.0,Neuchatel,,23/04/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-760,"656,0000",49,30,65,Adult,Probable Male,173.0,159.0,187.0,St Gallen,,15/04/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-762,"521,0000",49,30,65,Adult,Probable Male,173.0,158.0,188.0,Vaud,,10/03/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-763,"542,0000",49,30,65,Adult,Probable Male,173.0,167.0,179.0,Vaud,,20/12/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-755,"637,0000",48,30,65,Adult,Probable Male,173.0,158.0,188.0,Zug,,28/04/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-741,"707,0000",47,30,65,Adult,Probable Male,173.0,157.0,189.0,Obwalden,21/04/2022,26/04/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-740,"615,0000",47,30,65,Adult,Probable Male,172.0,156.0,188.0,Neuchatel,20/04/2022,24/04/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-816,"401,0000",54,45,120,Adult,Probable Male,175.0,161.0,189.0,Schwyz,,11/09/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-761,"488,0000",49,30,65,Adult,Probable Male,173.0,157.0,189.0,Thurgau,,21/02/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-704,"402,0000",44,30,65,Adult,Probable Male,171.0,161.0,181.0,Aargau,,08/09/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-731,"749,0000",46,30,65,Adult,Probable Male,172.0,162.0,182.0,Geneve,17/12/2021,02/12/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-729,"466,0000",46,30,65,Adult,Probable Male,172.0,162.0,182.0,Geneve,23/09/2021,06/04/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-257,"294,0000",15,11,19,Adolescent,Probable Male,150.0,141.0,159.0,Solothurn,,16/08/2021,0.0285,0.008165864685068388,10650.368925931336,0.00023272714352444906,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-715,"640,0000",45,30,65,Adult,Probable Male,171.0,166.0,176.0,Fribourg,,06/09/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-537,"878,0000",31,25,40,Adult,Probable Male,165.0,152.0,178.0,Aargau,,09/11/2021,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-534,"663,0000",30,25,40,Adult,Probable Male,164.0,148.0,180.0,Zurich,,05/01/2022,0.0285,0.9918024643541254,10650.368925931336,0.028266370234092578,303.5355143890431
5,"795,0000",30,Female,1.0,MP-6,FC-224,"342,0000",14,11,19,Adolescent,Probable Male,144.0,136.0,152.0,Schaffhausen,,02/07/2021,0.0285,0.008165864685068388,10650.368925931336,0.00023272714352444906,303.5355143890431
